F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
51,52,547,2,8,342,16,27,0.6841484973482617,1002,438,0.437125748502994,0.8627450980392157,0,1,
16,52,547,2,0,342,3,27,0.8391278727165586,1002,438,0.437125748502994,1.0,0,1,
20,52,547,2,0,342,2,27,0.7595757218621096,1002,438,0.437125748502994,1.0,8,1,
6,5,164,1,10,38,2,6,0.6099290780141844,69,48,0.6956521739130435,0.4166666666666667,0,1,
9,9,164,1,12,38,3,6,0.7692307692307693,110,55,0.5,0.4444444444444444,6,1,
14,11,164,2,0,38,4,6,0.5508274231678487,229,139,0.6069868995633187,1.0,0,2,
14,11,164,2,0,38,4,6,0.3617021276595745,229,139,0.6069868995633187,1.0,0,2,
0,4,3,5,0,72,1,17,0.5569553805774278,942,725,0.7696390658174098,1.0,0,1,
0,4,3,5,0,72,1,17,0.5396325459317586,942,725,0.7696390658174098,1.0,0,1,
0,4,3,5,0,72,1,17,0.462992125984252,942,725,0.7696390658174098,1.0,0,1,
0,4,3,5,0,72,1,17,0.8532808398950131,942,725,0.7696390658174098,1.0,0,0,
0,4,3,5,0,72,1,17,0.9834645669291339,942,725,0.7696390658174098,1.0,0,0,
0,4,3,5,0,72,1,17,0.9855643044619422,942,725,0.7696390658174098,1.0,0,0,
18,38,3,6,8,72,3,17,0.9306930693069307,1312,560,0.4268292682926829,0.2222222222222222,0,1,
18,38,3,6,8,72,3,17,0.9450945094509451,1312,560,0.4268292682926829,0.2222222222222222,0,1,
20,38,3,6,12,72,6,17,0.8793879387938794,1312,560,0.4268292682926829,0.6,0,1,
16,38,3,6,0,72,5,17,0.693969396939694,1312,560,0.4268292682926829,1.0,0,1,
0,38,3,6,4,72,1,17,0.06255625562556255,1312,560,0.4268292682926829,1.0,0,1,
30,38,3,6,0,72,5,17,0.2578757875787579,1312,560,0.4268292682926829,1.0,0,1,
15,38,3,6,0,72,4,17,0.7637263726372637,1312,560,0.4268292682926829,1.0,0,1,
42,38,3,6,20,72,14,17,0.7218721872187218,1312,560,0.4268292682926829,0.8571428571428571,9,1,
640,30,3,5,0,72,149,17,0.30077860528097494,1759,600,0.34110289937464466,1.0,0,0,
640,30,3,5,0,72,149,17,0.3006093432633717,1759,600,0.34110289937464466,1.0,0,0,
200,30,3,5,22,72,53,17,0.5646580907244414,1759,600,0.34110289937464466,0.1075,0,0,
93,30,3,5,14,72,37,17,0.6099074700970436,1759,600,0.34110289937464466,0.11290322580645161,0,0,
36,30,3,5,0,72,12,17,0.5930941096817874,1759,600,0.34110289937464466,1.0,0,1,
320,30,3,5,8,72,75,17,0.3063642518618822,1759,600,0.34110289937464466,0.175,0,1,
0,30,3,5,8,72,1,17,0.8442789438050101,1759,600,0.34110289937464466,1.0,0,1,
0,30,3,5,8,72,1,17,0.8442789438050101,1759,600,0.34110289937464466,1.0,0,1,
1280,30,3,5,20,72,297,17,0.331668923493568,1759,600,0.34110289937464466,0.11119481646825398,0,0,
320,30,3,5,22,72,69,17,0.17129316181448884,1759,600,0.34110289937464466,0.2468521897810219,0,0,
136,30,3,5,13,72,27,17,0.7491536899119837,1759,600,0.34110289937464466,0.5958876763375034,0,1,
178,30,3,5,16,72,45,17,0.6540284360189573,1759,600,0.34110289937464466,0.6144119386370751,201,1,
12,12,138,1,12,264,3,21,0.8271604938271605,200,125,0.625,0.8333333333333334,0,1,
28,12,138,1,8,264,7,21,0.37037037037037035,200,125,0.625,0.25,0,0,
10,12,138,1,8,264,3,21,0.7580246913580246,200,125,0.625,0.9,10,1,
48,40,138,1,24,264,6,21,0.7540826128722382,599,319,0.5325542570951586,0.2916666666666667,0,1,
0,40,138,1,12,264,1,21,0.7270252961895614,599,319,0.5325542570951586,1.0,0,1,
0,40,138,1,16,264,1,21,0.4959654178674351,599,319,0.5325542570951586,1.0,0,1,
0,40,138,1,16,264,1,21,0.4809478065962216,599,319,0.5325542570951586,1.0,0,1,
76,40,138,1,8,264,15,21,0.8635926993275697,599,319,0.5325542570951586,0.34210526315789475,0,0,
39,40,138,1,24,264,7,21,0.47166186359269935,599,319,0.5325542570951586,0.46153846153846156,0,1,
71,40,138,1,24,264,13,21,0.5734870317002881,599,319,0.5325542570951586,0.2676056338028169,0,1,
48,40,138,1,27,264,6,21,0.7665706051873199,599,319,0.5325542570951586,0.4375,0,1,
28,40,138,1,24,264,5,21,0.7098943323727186,599,319,0.5325542570951586,0.42857142857142855,0,1,
34,40,138,1,24,264,6,21,0.5187319884726225,599,319,0.5325542570951586,0.38235294117647056,0,1,
39,40,138,1,24,264,7,21,0.4658981748318924,599,319,0.5325542570951586,0.3333333333333333,0,1,
9,40,138,1,12,264,2,21,0.6829971181556196,599,319,0.5325542570951586,0.4444444444444444,0,1,
0,40,138,1,4,264,1,21,0.06724303554274735,599,319,0.5325542570951586,1.0,0,1,
11,73,138,2,16,264,3,21,0.6018099547511312,655,426,0.650381679389313,0.45454545454545453,2,1,
97,10,138,3,16,264,14,21,0.7269372693726938,335,136,0.4059701492537313,0.5463917525773195,0,1,
85,10,138,3,12,264,18,21,0.44649446494464945,335,136,0.4059701492537313,0.47058823529411764,47,1,
85,10,138,3,12,264,18,21,0.43357933579335795,335,136,0.4059701492537313,0.38823529411764707,47,1,
85,10,138,3,0,264,18,21,0.533210332103321,335,136,0.4059701492537313,1.0,47,1,
70,66,138,3,0,264,14,21,0.4482939632545932,868,672,0.7741935483870968,1.0,0,1,
36,66,138,3,0,264,8,21,0.9664041994750656,868,672,0.7741935483870968,1.0,0,1,
26,66,138,3,0,264,5,21,0.220997375328084,868,672,0.7741935483870968,1.0,0,1,
0,66,138,3,4,264,1,21,0.09186351706036745,868,672,0.7741935483870968,1.0,0,1,
72,66,138,3,0,264,18,21,0.8188976377952756,868,672,0.7741935483870968,1.0,0,1,
0,66,138,3,22,264,1,21,0.3506561679790026,868,672,0.7741935483870968,1.0,0,1,
16,5,1112,12,12,115,6,35,0.17865429234338748,263,114,0.43346007604562736,0.5625,9,1,
70,1,1112,1,0,115,15,35,0.7590361445783133,48,30,0.625,1.0,16,0,
35,1,1112,1,16,115,8,35,0.891566265060241,48,30,0.625,0.8285714285714286,16,1,
46,3,1112,1,8,115,9,35,0.5478723404255319,108,53,0.49074074074074076,0.043478260869565216,32,1,
46,3,1112,1,8,115,9,35,0.5531914893617021,108,53,0.49074074074074076,0.06521739130434782,32,1,
46,3,1112,1,12,115,9,35,0.9468085106382979,108,53,0.49074074074074076,0.8913043478260869,32,1,
71,10,1112,1,8,115,20,35,0.3100303951367781,226,81,0.3584070796460177,0.08450704225352113,0,1,
34,10,1112,1,16,115,11,35,0.8297872340425532,226,81,0.3584070796460177,0.7941176470588235,13,1,
37,5,1112,1,12,115,10,35,0.9166666666666666,128,74,0.578125,0.5675675675675675,12,1,
30,21,1112,2,16,115,6,35,0.9282051282051282,466,56,0.12017167381974249,0.5666666666666667,0,1,
6,21,1112,2,0,115,2,35,0.7384615384615385,466,56,0.12017167381974249,1.0,3,1,
27,21,1023,1,0,518,6,53,0.30427350427350425,356,121,0.3398876404494382,1.0,0,1,
15,21,1023,1,12,518,2,53,0.26666666666666666,356,121,0.3398876404494382,0.8666666666666667,0,1,
58,21,1023,1,12,518,12,53,0.770940170940171,356,121,0.3398876404494382,0.46487867177522346,30,1,
208,30,1023,3,15,518,29,53,0.537719298245614,536,163,0.3041044776119403,0.18389423076923078,0,0,
1012,30,1023,3,8,518,144,53,0.6128654970760234,536,163,0.3041044776119403,0.046620046620046623,0,0,
92,30,1023,3,12,518,14,53,0.5801169590643275,536,163,0.3041044776119403,0.11956521739130435,0,1,
18,30,1023,3,0,518,4,53,0.4444444444444444,536,163,0.3041044776119403,1.0,0,1,
92,30,1023,3,0,518,14,53,0.5824561403508772,536,163,0.3041044776119403,1.0,0,1,
52,30,1023,3,0,518,8,53,0.5087719298245614,536,163,0.3041044776119403,1.0,0,1,
130,3,1023,5,20,518,43,53,0.6569965870307167,195,70,0.358974358974359,0.29615384615384616,0,1,
74,3,1023,5,16,518,27,53,0.36006825938566556,195,70,0.358974358974359,0.25,0,1,
60,49,1023,3,0,518,18,53,0.7902852737085582,1874,401,0.21398078975453574,1.0,0,1,
0,49,1023,3,12,518,1,53,0.39874809718680193,1874,401,0.21398078975453574,1.0,0,1,
0,49,1023,3,12,518,1,53,0.3778245655655062,1874,401,0.21398078975453574,1.0,0,1,
0,49,1023,3,4,518,1,53,0.06013878180416345,1874,401,0.21398078975453574,1.0,0,1,
336,49,1023,3,15,518,50,53,0.687520652054191,1874,401,0.21398078975453574,0.09339569160997732,0,0,
108,49,1023,3,9,518,21,53,0.7080763299922899,1874,401,0.21398078975453574,0.17424242424242423,0,0,
74,49,1023,3,12,518,22,53,0.4633770239013107,1874,401,0.21398078975453574,0.7027027027027027,0,1,
27,49,1023,3,0,518,6,53,0.7081727062451811,1874,401,0.21398078975453574,1.0,0,1,
68,49,1023,3,0,518,17,53,0.26754047802621433,1874,401,0.21398078975453574,1.0,28,0,
17,3,1023,1,12,518,5,53,0.8425925925925926,39,48,1.2307692307692308,0.4117647058823529,0,1,
26,8,1023,1,16,518,8,53,0.8847262247838616,200,110,0.55,0.46153846153846156,0,1,
53,8,1023,1,24,518,14,53,0.3804034582132565,200,110,0.55,0.7169811320754716,0,1,
30,227,1023,1,16,518,6,53,0.20418848167539266,580,35,0.0603448275862069,0.6666666666666666,0,1,
3,227,1023,1,0,518,1,53,0.6348167539267016,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.643979057591623,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.6531413612565445,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.36910994764397903,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.6675392670157068,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.6793193717277487,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.6910994764397905,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7002617801047121,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7159685863874345,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7277486910994765,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7486910994764397,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7643979057591623,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.8075916230366492,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7761780104712042,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7853403141361257,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.7945026178010471,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.4096858638743455,580,35,0.0603448275862069,1.0,0,1,
3,227,1023,1,0,518,1,53,0.4162303664921466,580,35,0.0603448275862069,1.0,0,1,
22,6,1023,1,8,518,7,53,0.9178082191780822,42,56,1.3333333333333333,0.25,9,0,
306,42,1023,6,14,518,91,53,0.32152535811072397,1120,355,0.3169642857142857,0.10457516339869281,0,0,
306,42,1023,6,17,518,91,53,0.3232675183894696,1120,355,0.3169642857142857,0.1119281045751634,0,0,
72,42,1023,6,0,518,28,53,0.6091753774680604,1120,355,0.3169642857142857,1.0,0,0,
72,42,1023,6,0,518,28,53,0.6132404181184669,1120,355,0.3169642857142857,1.0,0,0,
146,42,1023,6,0,518,30,53,0.47038327526132406,1120,355,0.3169642857142857,1.0,0,1,
70,42,1023,6,20,518,23,53,0.7311265969802555,1120,355,0.3169642857142857,0.6142857142857143,62,1,
140,42,1023,6,18,518,45,53,0.7360627177700348,1120,355,0.3169642857142857,0.3547619047619047,62,0,
45,6,1023,1,12,518,11,53,0.7091836734693877,78,62,0.7948717948717948,0.08888888888888889,12,1,
45,6,1023,1,0,518,11,53,0.9285714285714286,78,62,0.7948717948717948,1.0,12,1,
20,40,1023,6,16,518,7,53,0.6030741410488246,663,343,0.5173453996983409,0.275,0,0,
3,40,1023,6,8,518,1,53,0.6094032549728752,663,343,0.5173453996983409,0.6666666666666666,0,1,
3,40,1023,6,6,518,1,53,0.24819168173598552,663,343,0.5173453996983409,0.8333333333333334,0,0,
76,40,1023,6,10,518,11,53,0.5669077757685352,663,343,0.5173453996983409,0.26973684210526316,0,0,
0,40,1023,6,0,518,1,53,0.5976491862567812,663,343,0.5173453996983409,1.0,0,1,
0,40,1023,6,0,518,1,53,0.5958408679927667,663,343,0.5173453996983409,1.0,0,1,
20,20,1023,2,0,518,7,53,0.8465011286681715,187,146,0.7807486631016043,1.0,0,1,
51,11,1023,1,0,518,8,53,0.9110070257611241,261,78,0.2988505747126437,1.0,0,1,
18,4,1023,1,12,518,4,53,0.8368421052631579,116,57,0.49137931034482757,0.2222222222222222,8,1,
0,9,1017,1,4,199,1,38,0.14915254237288136,183,91,0.4972677595628415,1.0,0,1,
31,1,1017,1,12,199,10,38,0.6494845360824743,49,38,0.7755102040816326,0.22580645161290322,13,1,
22,9,1017,1,0,199,4,38,0.5818181818181818,82,65,0.7926829268292683,1.0,12,1,
3,15,1017,1,6,199,1,38,3.1346153846153846,108,76,0.7037037037037037,0.8333333333333334,0,0,
19,15,1017,1,12,199,5,38,0.6730769230769231,108,76,0.7037037037037037,0.631578947368421,0,1,
18,15,1017,1,16,199,7,38,0.7548076923076923,108,76,0.7037037037037037,0.2222222222222222,11,2,
0,10,1017,1,4,199,1,38,0.2785714285714286,149,108,0.7248322147651006,1.0,0,1,
3,6,235,1,8,136,1,19,0.66,30,60,2.0,0.6666666666666666,0,1,
3,6,235,1,8,136,1,19,0.58,30,60,2.0,0.6666666666666666,0,1,
3,6,235,1,8,136,1,19,0.74,30,60,2.0,0.6666666666666666,1,1,
0,9,235,2,7,136,1,19,0.8324022346368715,80,81,1.0125,1.0,0,1,
0,19,235,1,4,136,1,19,0.24324324324324326,23,103,4.478260869565218,1.0,0,1,
3,7,235,1,8,136,1,19,0.8717948717948718,43,23,0.5348837209302325,0.6666666666666666,0,1,
3,7,235,1,8,136,1,19,0.5128205128205128,43,23,0.5348837209302325,0.6666666666666666,0,1,
0,22,365,1,13,107,1,17,0.5548172757475083,207,93,0.4492753623188406,1.0,0,1,
4,20,365,1,8,107,3,17,0.65,92,62,0.6739130434782609,0.75,1,1,
43,31,365,3,0,107,9,17,0.33994334277620397,379,265,0.6992084432717678,1.0,0,1,
45,31,365,3,0,107,12,17,0.43909348441926344,379,265,0.6992084432717678,1.0,0,1,
0,31,365,3,8,107,1,17,0.943342776203966,379,265,0.6992084432717678,1.0,0,1,
65,14,365,4,8,107,17,17,0.36577181208053694,220,43,0.19545454545454546,0.03076923076923077,0,1,
3,14,365,4,8,107,1,17,0.6711409395973155,220,43,0.19545454545454546,0.6666666666666666,0,1,
6,14,365,4,8,107,1,17,0.21140939597315436,220,43,0.19545454545454546,0.6666666666666666,0,1,
3,14,365,4,8,107,1,17,0.7114093959731543,220,43,0.19545454545454546,0.6666666666666666,0,1,
4,14,365,4,6,107,1,17,0.6006711409395973,220,43,0.19545454545454546,0.75,0,1,
21,14,365,4,16,107,4,17,0.32550335570469796,220,43,0.19545454545454546,0.5238095238095238,0,1,
0,14,365,4,20,107,1,17,0.4697986577181208,220,43,0.19545454545454546,1.0,0,1,
6,14,365,4,0,107,1,17,0.9429530201342282,220,43,0.19545454545454546,1.0,0,1,
5,5,365,2,8,107,1,17,0.36036036036036034,77,17,0.22077922077922077,0.4,0,1,
5,5,365,2,8,107,1,17,0.36936936936936937,77,17,0.22077922077922077,0.6,0,1,
3,11,907,1,8,189,1,24,0.8770491803278688,78,25,0.32051282051282054,0.6666666666666666,0,1,
3,11,907,1,8,189,1,24,0.9098360655737705,78,25,0.32051282051282054,0.6666666666666666,0,4,
0,11,907,3,0,189,1,24,0.9142857142857143,171,39,0.22807017543859648,1.0,0,1,
0,20,907,2,11,189,1,24,0.6136363636363636,176,29,0.16477272727272727,1.0,0,1,
0,37,907,3,4,189,1,24,0.17270531400966183,553,185,0.3345388788426763,1.0,0,1,
0,37,907,3,4,189,1,24,0.16666666666666666,553,185,0.3345388788426763,1.0,0,1,
0,37,907,3,4,189,1,24,0.1570048309178744,553,185,0.3345388788426763,1.0,0,1,
0,37,907,3,4,189,1,24,0.16183574879227053,553,185,0.3345388788426763,1.0,0,1,
61,37,907,3,20,189,13,24,0.27294685990338163,553,185,0.3345388788426763,0.6721311475409836,0,1,
12,37,907,3,0,189,1,24,0.9384057971014492,553,185,0.3345388788426763,1.0,0,0,
0,37,907,3,0,189,1,24,0.8743961352657005,553,185,0.3345388788426763,1.0,0,1,
0,37,907,3,0,189,1,24,0.8804347826086957,553,185,0.3345388788426763,1.0,0,1,
3,37,907,3,0,189,1,24,0.8043478260869565,553,185,0.3345388788426763,1.0,0,1,
0,37,907,3,0,189,1,24,0.8103864734299517,553,185,0.3345388788426763,1.0,0,1,
3,37,907,3,0,189,1,24,0.7729468599033816,553,185,0.3345388788426763,1.0,0,1,
3,37,907,3,0,189,1,24,0.7705314009661836,553,185,0.3345388788426763,1.0,0,1,
3,10,907,1,8,189,1,24,0.8983050847457628,73,27,0.3698630136986301,0.6666666666666666,0,1,
0,9,907,2,13,189,1,24,0.9032258064516129,73,38,0.5205479452054794,1.0,0,1,
0,25,907,1,4,189,1,24,0.16709511568123395,286,56,0.1958041958041958,1.0,0,1,
0,12,907,2,11,189,1,24,0.400390625,132,32,0.24242424242424243,1.0,0,1,
0,12,907,2,4,189,1,24,0.23958333333333334,132,32,0.24242424242424243,1.0,0,1,
21,15,907,1,8,189,9,24,0.6687116564417178,118,21,0.17796610169491525,0.8095238095238095,0,1,
23,15,907,1,12,189,5,24,0.4539877300613497,118,21,0.17796610169491525,0.7391304347826086,13,1,
9,27,633,1,8,107,1,9,0.8257372654155496,206,135,0.6553398058252428,0.5555555555555556,0,1,
20,27,633,1,0,107,1,9,0.5924932975871313,206,135,0.6553398058252428,1.0,0,1,
24,27,633,1,0,107,1,9,0.7479892761394102,206,135,0.6553398058252428,1.0,0,1,
3,27,633,1,8,107,1,9,0.3351206434316354,206,135,0.6553398058252428,0.6666666666666666,0,1,
5,27,633,1,8,107,1,9,0.23324396782841822,206,135,0.6553398058252428,0.4,0,1,
3,27,633,1,8,107,1,9,0.3512064343163539,206,135,0.6553398058252428,0.6666666666666666,1,1,
0,40,633,1,6,107,1,9,0.08732876712328767,354,161,0.4548022598870056,1.0,0,1,
0,17,633,1,8,107,1,9,0.6991017964071856,85,56,0.6588235294117647,1.0,0,1,
0,17,633,1,8,107,1,9,0.47305389221556887,85,56,0.6588235294117647,1.0,0,1,
4,7,633,1,8,107,1,9,0.3413173652694611,98,49,0.5,0.75,0,1,
15,40,633,1,8,107,1,9,0.5958904109589042,354,161,0.4548022598870056,0.8666666666666667,0,1,
3,40,633,1,8,107,1,9,0.21232876712328766,354,161,0.4548022598870056,0.6666666666666666,0,1,
25,40,633,1,0,107,13,9,0.8818493150684932,354,161,0.4548022598870056,1.0,10,1,
8,1,983,1,8,142,1,16,0.9264705882352942,9,22,2.4444444444444446,0.3125,8,0,
4,54,983,1,8,142,1,16,0.451114922813036,402,110,0.2736318407960199,0.75,0,1,
4,54,983,1,8,142,1,16,0.4305317324185249,402,110,0.2736318407960199,0.75,0,1,
4,54,983,1,8,142,1,16,0.41509433962264153,402,110,0.2736318407960199,0.75,0,1,
7,54,983,1,12,142,2,16,0.34133790737564323,402,110,0.2736318407960199,0.5714285714285714,0,1,
7,54,983,1,12,142,2,16,0.38250428816466553,402,110,0.2736318407960199,0.5714285714285714,0,1,
4,54,983,1,8,142,1,16,0.451114922813036,402,110,0.2736318407960199,0.75,0,1,
4,54,983,1,8,142,1,16,0.4305317324185249,402,110,0.2736318407960199,0.75,0,1,
4,54,983,1,8,142,1,16,0.41509433962264153,402,110,0.2736318407960199,0.75,0,1,
7,54,983,1,12,142,2,16,0.34133790737564323,402,110,0.2736318407960199,0.5714285714285714,0,1,
7,54,983,1,12,142,2,16,0.38250428816466553,402,110,0.2736318407960199,0.5714285714285714,0,1,
3,54,983,1,8,142,1,16,0.8902229845626072,402,110,0.2736318407960199,0.6666666666666666,0,1,
3,54,983,1,8,142,1,16,0.8833619210977701,402,110,0.2736318407960199,0.6666666666666666,0,1,
13,54,983,1,8,142,3,16,0.9313893653516295,402,110,0.2736318407960199,0.15384615384615385,0,1,
13,54,983,1,8,142,3,16,0.9073756432246999,402,110,0.2736318407960199,0.15384615384615385,7,1,
36,19,983,8,0,142,7,16,0.49025487256371814,473,141,0.29809725158562367,1.0,0,1,
0,19,983,8,0,142,1,16,0.815592203898051,473,141,0.29809725158562367,1.0,0,1,
0,19,983,8,0,142,1,16,0.9535232383808095,473,141,0.29809725158562367,1.0,0,1,
0,19,983,8,0,142,1,16,0.8650674662668666,473,141,0.29809725158562367,1.0,0,1,
49,47,983,1,8,142,4,16,0.4363354037267081,378,169,0.4470899470899471,0.9387755102040817,0,1,
65,47,983,1,8,142,5,16,0.5962732919254659,378,169,0.4470899470899471,0.8,0,1,
3,47,983,1,8,142,1,16,0.75,378,169,0.4470899470899471,0.6666666666666666,0,1,
49,47,983,1,12,142,4,16,0.3167701863354037,378,169,0.4470899470899471,0.16326530612244897,0,1,
3,47,983,1,8,142,1,16,0.7577639751552795,378,169,0.4470899470899471,0.6666666666666666,0,1,
3,47,983,1,8,142,1,16,0.6739130434782609,378,169,0.4470899470899471,0.6666666666666666,0,1,
3,47,983,1,8,142,1,16,0.7422360248447205,378,169,0.4470899470899471,0.6666666666666666,0,1,
3,47,983,1,8,142,1,16,0.734472049689441,378,169,0.4470899470899471,0.6666666666666666,0,1,
3,47,983,1,8,142,1,16,0.8850931677018633,378,169,0.4470899470899471,0.6666666666666666,0,1,
0,47,983,1,4,142,1,16,0.06521739130434782,378,169,0.4470899470899471,1.0,0,1,
0,47,983,1,4,142,1,16,0.06677018633540373,378,169,0.4470899470899471,1.0,0,1,
10,15,983,4,10,142,1,16,0.20923076923076922,188,98,0.5212765957446809,0.625,0,1,
8,15,983,4,12,142,3,16,0.7723076923076924,188,98,0.5212765957446809,0.375,0,2,
20,65,103,5,0,91,3,8,0.21938441388343158,1124,232,0.20640569395017794,1.0,0,1,
30,65,103,5,16,91,7,8,0.4675834970530452,1124,232,0.20640569395017794,0.2,0,1,
8,65,103,5,12,91,2,8,0.1951538965291421,1124,232,0.20640569395017794,0.75,0,1,
3,65,103,5,8,91,1,8,0.9823182711198428,1124,232,0.20640569395017794,0.6666666666666666,0,1,
3,65,103,5,8,91,1,8,0.9666011787819253,1124,232,0.20640569395017794,0.6666666666666666,0,1,
3,65,103,5,8,91,1,8,0.9927963326784545,1124,232,0.20640569395017794,0.6666666666666666,0,1,
8,65,103,5,7,91,1,8,0.23051735428945644,1124,232,0.20640569395017794,0.734375,0,1,
7,65,103,5,0,91,2,8,0.6057629338572365,1124,232,0.20640569395017794,1.0,0,1,
52,65,103,5,0,91,16,8,0.6149312377210217,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.7910936476751801,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.7884741322855272,1124,232,0.20640569395017794,1.0,0,1,
3,65,103,5,0,91,1,8,0.9580877537655533,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.8670595939751146,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.9325474787164375,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.9299279633267845,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.9142108709888671,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.9404060248853962,1124,232,0.20640569395017794,1.0,0,1,
0,65,103,5,0,91,1,8,0.9273084479371316,1124,232,0.20640569395017794,1.0,0,1,
4,65,103,5,0,91,1,8,0.8899803536345776,1124,232,0.20640569395017794,1.0,0,1,
4,65,103,5,0,91,1,8,0.8867059593975115,1124,232,0.20640569395017794,1.0,0,1,
4,65,103,5,0,91,1,8,0.8906352324819908,1124,232,0.20640569395017794,1.0,0,1,
8,6,103,1,8,91,3,8,0.9166666666666666,35,82,2.342857142857143,0.5,4,1,
8,6,103,1,8,91,3,8,0.9166666666666666,35,82,2.342857142857143,0.5,4,1,
4,12,533,1,8,206,2,13,0.8780487804878049,49,16,0.32653061224489793,0.75,0,1,
0,0,533,1,4,206,1,13,0.925,9,24,2.6666666666666665,1.0,0,1,
0,0,533,1,4,206,1,13,0.875,9,24,2.6666666666666665,1.0,0,1,
0,0,533,1,4,206,1,13,0.95,9,24,2.6666666666666665,1.0,0,1,
0,0,533,1,4,206,1,13,0.9,9,24,2.6666666666666665,1.0,0,1,
0,15,533,2,0,206,1,13,0.9563318777292577,160,32,0.2,1.0,0,1,
0,15,533,2,0,206,1,13,0.9868995633187773,160,32,0.2,1.0,0,1,
4,15,533,2,0,206,1,13,0.8820960698689956,160,32,0.2,1.0,2,1,
21,11,533,2,0,206,8,13,0.7039473684210527,97,36,0.3711340206185567,1.0,9,1,
21,11,533,2,0,206,8,13,0.743421052631579,97,36,0.3711340206185567,1.0,9,1,
0,11,533,1,4,206,1,13,0.3333333333333333,56,28,0.5,1.0,0,1,
19,9,351,1,0,37,4,5,0.7204301075268817,166,84,0.5060240963855421,1.0,0,1,
19,9,351,1,0,37,4,5,0.7204301075268817,166,84,0.5060240963855421,1.0,0,1,
7,9,351,1,0,37,3,5,0.34050179211469533,166,84,0.5060240963855421,1.0,0,1,
7,9,351,1,0,37,3,5,0.34050179211469533,166,84,0.5060240963855421,1.0,0,1,
56,9,351,1,0,37,7,5,0.6164874551971327,166,84,0.5060240963855421,1.0,0,0,
56,9,351,1,0,37,7,5,0.6164874551971327,166,84,0.5060240963855421,1.0,0,0,
28,9,351,1,12,37,4,5,0.4014336917562724,166,84,0.5060240963855421,0.35714285714285715,0,1,
129,9,351,1,14,37,31,5,0.9438470728793309,166,84,0.5060240963855421,0.1937984496124031,56,0,
43,9,351,1,12,37,11,5,0.956989247311828,166,84,0.5060240963855421,0.6976744186046512,56,1,
8,10,351,1,0,37,1,5,0.831081081081081,106,22,0.20754716981132076,1.0,0,1,
8,10,351,1,0,37,1,5,0.8716216216216216,106,22,0.20754716981132076,1.0,0,1,
8,10,351,1,5,37,1,5,0.8716216216216216,106,22,0.20754716981132076,0.78125,0,1,
24,10,351,1,0,37,7,5,0.49324324324324326,106,22,0.20754716981132076,1.0,10,1,
3,9,214,1,8,40,1,3,0.9711538461538461,43,47,1.0930232558139534,0.6666666666666666,0,1,
3,9,214,1,8,40,1,3,0.8557692307692307,43,47,1.0930232558139534,0.6666666666666666,0,1,
7,9,214,1,8,40,1,3,0.5096153846153846,43,47,1.0930232558139534,0.8571428571428571,0,1,
24,16,468,1,0,63,4,7,0.7888888888888889,304,105,0.34539473684210525,1.0,19,1,
0,10,468,3,18,63,1,7,0.7335329341317365,226,79,0.3495575221238938,1.0,0,1,
0,10,468,3,12,63,1,7,0.8383233532934131,226,79,0.3495575221238938,1.0,0,1,
44,19,468,1,0,63,4,7,0.68,274,87,0.3175182481751825,1.0,16,2,
3,19,468,1,8,63,1,7,0.95,274,87,0.3175182481751825,0.6666666666666666,0,1,
24,19,468,1,16,63,8,7,0.885,274,87,0.3175182481751825,0.16666666666666666,0,1,
0,19,468,1,13,63,1,7,0.5403947368421053,274,87,0.3175182481751825,1.0,0,1,
