F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,10,217,8,0,20,1,22,0.8932584269662921,234,59,0.25213675213675213,1.0,2,1,
5,5,732,1,4,113,2,38,0.9152542372881356,31,19,0.6129032258064516,0.6,4,1,
5,5,732,1,4,113,2,38,0.9152542372881356,31,19,0.6129032258064516,0.6,4,1,
5,12,732,2,4,113,2,38,0.6792452830188679,70,19,0.2714285714285714,0.6,2,1,
3,12,732,2,4,113,1,38,0.9245283018867925,70,19,0.2714285714285714,0.6666666666666666,0,1,
5,12,732,2,4,113,2,38,0.6698113207547169,70,19,0.2714285714285714,0.4,2,1,
12,4,732,1,4,113,5,38,1.1862745098039216,23,19,0.8260869565217391,0.26666666666666666,2,0,
6,4,732,1,4,113,3,38,0.8627450980392157,23,19,0.8260869565217391,0.5833333333333334,2,1,
5,7,732,3,4,113,2,38,0.9,81,20,0.24691358024691357,0.6,4,1,
5,8,732,2,4,113,2,38,0.8421052631578947,62,20,0.3225806451612903,0.5,0,1,
0,8,732,2,0,113,1,38,0.6526315789473685,62,20,0.3225806451612903,1.0,0,1,
5,7,732,3,4,113,2,38,0.9358974358974359,111,20,0.18018018018018017,0.6,7,1,
3,7,732,3,4,113,1,38,0.291044776119403,97,20,0.20618556701030927,0.6666666666666666,0,1,
5,7,732,3,4,113,2,38,0.917910447761194,97,20,0.20618556701030927,0.5,7,1,
3,8,732,2,4,113,1,38,0.31666666666666665,86,20,0.23255813953488372,0.6666666666666666,0,1,
5,8,732,2,4,113,2,38,0.9166666666666666,86,20,0.23255813953488372,0.5,7,1,
3,7,732,3,4,113,1,38,0.272108843537415,109,20,0.1834862385321101,0.6666666666666666,0,1,
5,7,732,3,4,113,2,38,0.9251700680272109,109,20,0.1834862385321101,0.5,7,1,
5,5,732,1,4,113,2,38,0.9074074074074074,26,19,0.7307692307692307,0.6,4,1,
5,5,732,1,4,113,2,38,0.9074074074074074,26,19,0.7307692307692307,0.6,4,1,
5,7,732,2,4,113,2,38,0.875,47,20,0.425531914893617,0.6,4,1,
5,7,732,3,4,113,2,38,0.9152542372881356,80,20,0.25,0.6,4,1,
0,112,113,3,3,209,1,12,0.05139765554553652,644,328,0.5093167701863354,1.0,0,1,
12,112,113,3,6,209,4,12,0.8881875563570785,644,328,0.5093167701863354,0.6710526315789473,0,1,
3,112,113,3,4,209,1,12,0.8674481514878268,644,328,0.5093167701863354,0.6666666666666666,3,1,
9,8,16,2,6,10,2,5,0.2510548523206751,388,48,0.12371134020618557,0.4444444444444444,0,1,
15,8,16,2,0,10,3,5,0.14135021097046413,388,48,0.12371134020618557,1.0,0,1,
2,8,16,2,0,10,1,5,0.3691983122362869,388,48,0.12371134020618557,1.0,0,1,
2,8,16,2,0,10,1,5,0.4092827004219409,388,48,0.12371134020618557,1.0,0,1,
4,8,16,2,0,10,1,5,0.4029535864978903,388,48,0.12371134020618557,1.0,0,0,
0,8,16,2,0,10,1,5,0.9493670886075949,388,48,0.12371134020618557,1.0,0,1,
0,19,588,12,5,70,1,33,0.07692307692307693,613,111,0.18107667210440456,1.0,0,1,
0,63,1731,5,4,703,1,112,0.06294964028776978,714,221,0.30952380952380953,1.0,0,1,
0,9,62,3,5,50,1,12,0.2600732600732601,175,62,0.35428571428571426,1.0,0,1,
0,9,62,3,12,50,1,12,0.7472527472527473,175,62,0.35428571428571426,1.0,0,1,
0,27,62,4,8,50,1,12,0.6211072664359861,366,133,0.3633879781420765,1.0,0,1,
0,27,62,4,0,50,1,12,0.5346020761245674,366,133,0.3633879781420765,1.0,0,1,
0,4,346,3,0,191,1,55,0.7333333333333333,77,26,0.33766233766233766,1.0,0,1,
0,4,346,3,5,191,1,55,0.575,77,26,0.33766233766233766,1.0,0,1,
0,4,346,3,4,191,1,55,0.9583333333333334,77,26,0.33766233766233766,1.0,0,1,
0,42,346,6,8,191,1,55,0.3561859732072498,873,256,0.293241695303551,1.0,0,1,
0,42,346,6,8,191,1,55,0.3542159180457053,873,256,0.293241695303551,1.0,0,1,
81,42,346,6,11,191,10,55,0.3632781717888101,873,256,0.293241695303551,0.12654320987654322,0,0,
132,42,346,6,0,191,26,55,0.5295508274231678,873,256,0.293241695303551,1.0,0,1,
107,42,346,6,0,191,31,55,0.6847911741528763,873,256,0.293241695303551,1.0,0,1,
0,42,346,6,4,191,1,55,0.12293144208037825,873,256,0.293241695303551,1.0,0,1,
0,40,993,10,6,302,1,71,0.058358061325420374,768,109,0.14192708333333334,1.0,0,1,
0,42,346,6,4,191,1,55,0.07249802994483845,873,256,0.293241695303551,1.0,0,1,
0,42,346,6,5,191,1,55,0.10874704491725769,873,256,0.293241695303551,1.0,0,1,
0,42,346,6,4,191,1,55,0.12293144208037825,873,256,0.293241695303551,1.0,0,1,
0,33,346,5,4,191,1,55,0.2356164383561644,473,170,0.3594080338266385,1.0,0,1,
5,34,1157,4,4,249,2,50,0.9943977591036415,351,297,0.8461538461538461,0.6,0,1,
0,33,346,5,4,191,1,55,0.2356164383561644,473,170,0.3594080338266385,1.0,0,1,
0,42,346,6,3,191,1,55,0.5918045705279747,873,256,0.293241695303551,1.0,0,1,
0,17,346,3,13,191,1,55,0.2964426877470356,361,95,0.2631578947368421,1.0,0,1,
0,17,346,3,0,191,1,55,0.30632411067193677,361,95,0.2631578947368421,1.0,0,1,
9,3,346,1,4,191,3,55,0.979381443298969,58,23,0.39655172413793105,0.8888888888888888,4,1,
123,30,346,6,0,191,23,55,0.7278731836195509,497,185,0.3722334004024145,1.0,0,1,
123,30,346,6,0,191,23,55,0.7278731836195509,497,185,0.3722334004024145,1.0,0,1,
0,5,113,1,2,209,1,12,0.5471698113207547,17,29,1.7058823529411764,1.0,0,1,
0,8,1323,2,3,157,1,51,0.2808219178082192,98,24,0.24489795918367346,1.0,0,1,
0,30,346,6,10,191,1,55,0.560105680317041,497,185,0.3722334004024145,1.0,0,1,
0,30,346,6,10,191,1,55,0.5772787318361955,497,185,0.3722334004024145,1.0,0,1,
20,11,1116,2,6,517,2,109,0.9933554817275747,461,53,0.11496746203904555,0.9,0,1,
0,9,962,5,0,308,1,111,0.9589552238805971,685,31,0.04525547445255475,1.0,0,1,
0,33,1133,4,0,617,1,140,0.23710601719197708,1142,129,0.11295971978984239,1.0,0,1,
0,1,346,4,10,191,1,55,0.5694444444444444,95,26,0.2736842105263158,1.0,0,1,
0,1,346,4,5,191,1,55,0.7013888888888888,95,26,0.2736842105263158,1.0,0,1,
0,1,346,4,0,191,1,55,0.9166666666666666,95,26,0.2736842105263158,1.0,0,1,
10,33,346,5,6,191,3,55,0.8931506849315068,473,170,0.3594080338266385,0.3,0,1,
6,33,346,5,6,191,1,55,0.5986301369863014,473,170,0.3594080338266385,0.5,0,1,
0,33,346,5,8,191,1,55,0.8965753424657534,473,170,0.3594080338266385,1.0,0,1,
0,33,346,5,11,191,1,55,0.8931506849315068,473,170,0.3594080338266385,1.0,0,1,
24,33,346,5,0,191,6,55,0.8397260273972603,473,170,0.3594080338266385,1.0,0,1,
0,33,346,5,3,191,1,55,0.18767123287671234,473,170,0.3594080338266385,1.0,0,1,
0,33,346,5,3,191,1,55,0.18767123287671234,473,170,0.3594080338266385,1.0,0,1,
0,8,1323,2,3,157,1,51,0.2808219178082192,98,24,0.24489795918367346,1.0,0,1,
0,33,346,5,3,191,1,55,0.18767123287671234,473,170,0.3594080338266385,1.0,0,1,
0,5,113,1,2,209,1,12,0.5471698113207547,17,29,1.7058823529411764,1.0,0,1,
0,33,346,5,4,191,1,55,0.1095890410958904,473,170,0.3594080338266385,1.0,0,1,
0,33,346,5,6,191,1,55,0.8164383561643835,473,170,0.3594080338266385,1.0,0,1,
0,33,346,5,4,191,1,55,0.5,473,170,0.3594080338266385,1.0,0,1,
35,25,346,15,0,191,7,55,0.33548387096774196,363,48,0.1322314049586777,1.0,0,1,
64,25,346,15,10,191,18,55,0.6451612903225806,363,48,0.1322314049586777,0.34375,0,1,
0,25,346,15,2,191,1,55,0.10967741935483871,363,48,0.1322314049586777,1.0,0,1,
64,25,346,15,8,191,18,55,0.6279569892473118,363,48,0.1322314049586777,0.6096698113207547,0,1,
72,25,346,15,8,191,19,55,0.8516129032258064,363,48,0.1322314049586777,0.5944570135746606,0,1,
62,25,346,15,8,191,16,55,0.47956989247311826,363,48,0.1322314049586777,0.6293454431569058,29,1,
0,3,89,1,3,18,1,3,0.47368421052631576,46,19,0.41304347826086957,1.0,0,1,
6,15,89,1,4,18,1,3,0.9590163934426229,70,29,0.4142857142857143,0.5833333333333334,0,1,
0,7,176,3,9,21,1,10,0.5891472868217055,78,31,0.3974358974358974,1.0,0,1,
0,7,176,3,9,21,1,10,0.7131782945736435,78,31,0.3974358974358974,1.0,0,1,
9,7,176,1,4,21,3,10,0.7375,48,16,0.3333333333333333,0.2222222222222222,0,1,
3,7,176,1,4,21,1,10,0.575,48,16,0.3333333333333333,0.6666666666666666,0,1,
3,7,176,1,4,21,1,10,0.525,48,16,0.3333333333333333,0.6666666666666666,0,1,
15,5,176,1,6,21,5,10,0.6736842105263158,58,19,0.3275862068965517,0.26666666666666666,5,1,
3,5,176,1,4,21,1,10,0.4842105263157895,58,19,0.3275862068965517,0.6666666666666666,0,1,
15,5,176,1,6,21,5,10,0.6736842105263158,58,19,0.3275862068965517,0.26666666666666666,5,1,
17,6,123,1,6,16,6,5,0.875,73,19,0.2602739726027397,0.35294117647058826,0,1,
17,6,123,1,4,16,6,5,0.8660714285714286,73,19,0.2602739726027397,0.29411764705882354,0,1,
15,6,123,1,6,16,5,5,0.5625,73,19,0.2602739726027397,0.26666666666666666,0,1,
3,6,123,1,4,16,1,5,0.4107142857142857,73,19,0.2602739726027397,0.6666666666666666,0,1,
17,6,123,1,4,16,6,5,0.8660714285714286,73,19,0.2602739726027397,0.29411764705882354,0,1,
0,18,1126,3,0,128,1,16,0.915929203539823,330,49,0.1484848484848485,1.0,0,1,
15,9,1126,1,6,128,4,16,0.3575757575757576,117,22,0.18803418803418803,0.26666666666666666,0,1,
31,9,1126,1,10,128,11,16,0.6727272727272727,117,22,0.18803418803418803,0.6273041474654378,0,1,
2,9,1126,1,2,128,1,16,0.6424242424242425,117,22,0.18803418803418803,1.0,0,1,
49,11,1126,1,0,128,7,16,0.9584775086505191,206,36,0.17475728155339806,1.0,0,1,
0,11,1126,1,4,128,1,16,0.1972318339100346,206,36,0.17475728155339806,1.0,0,1,
0,11,1126,1,4,128,1,16,0.1972318339100346,206,36,0.17475728155339806,1.0,0,1,
5,11,1126,1,4,128,1,16,0.27335640138408307,206,36,0.17475728155339806,0.6,0,1,
0,15,89,1,2,18,1,3,0.27049180327868855,70,29,0.4142857142857143,1.0,0,1,
0,12,1126,2,3,128,1,16,0.9310344827586207,140,27,0.19285714285714287,1.0,0,1,
0,12,1126,2,3,128,1,16,0.9310344827586207,140,27,0.19285714285714287,1.0,0,1,
0,12,1126,2,3,128,1,16,0.9310344827586207,140,27,0.19285714285714287,1.0,0,1,
11,11,1126,1,4,128,3,16,0.5921787709497207,112,37,0.33035714285714285,0.36363636363636365,6,1,
5,8,1126,1,4,128,1,16,0.34285714285714286,101,16,0.15841584158415842,0.6,0,1,
5,8,1126,1,4,128,1,16,0.35,101,16,0.15841584158415842,0.8,0,1,
112,8,1126,1,9,128,31,16,0.6642857142857143,101,16,0.15841584158415842,0.2113095238095238,28,0,
6,13,1126,1,6,128,2,16,0.7486631016042781,122,33,0.27049180327868855,0.6666666666666666,0,1,
6,13,1126,1,4,128,2,16,0.7379679144385026,122,33,0.27049180327868855,0.3333333333333333,0,1,
17,13,1126,1,4,128,5,16,0.7967914438502673,122,33,0.27049180327868855,0.11764705882352941,5,1,
0,6,1126,1,1,128,1,16,0.5441176470588235,32,23,0.71875,1.0,0,1,
26,13,310,1,4,60,8,8,0.7559055118110236,88,19,0.2159090909090909,0.07692307692307693,22,1,
26,13,310,1,5,60,8,8,0.7559055118110236,88,19,0.2159090909090909,0.5477968633308439,22,1,
26,13,310,1,5,60,8,8,0.7559055118110236,88,19,0.2159090909090909,0.5477968633308439,22,1,
16,12,310,1,4,60,5,8,0.8288288288288288,75,20,0.26666666666666666,0.125,14,1,
16,12,310,1,4,60,5,8,0.8288288288288288,75,20,0.26666666666666666,0.5848214285714286,14,1,
16,12,310,1,4,60,5,8,0.8288288288288288,75,20,0.26666666666666666,0.5848214285714286,14,1,
22,9,310,1,0,60,8,8,0.2268370607028754,198,58,0.29292929292929293,1.0,0,1,
29,9,310,1,8,60,9,8,0.20766773162939298,198,58,0.29292929292929293,0.5862068965517241,14,1,
29,9,310,1,0,60,9,8,0.12460063897763578,198,58,0.29292929292929293,1.0,14,1,
13,6,310,1,4,60,4,8,0.7727272727272727,35,19,0.5428571428571428,0.15384615384615385,9,1,
13,6,310,1,4,60,4,8,0.7727272727272727,35,19,0.5428571428571428,0.6118881118881119,9,1,
13,6,310,1,4,60,4,8,0.7727272727272727,35,19,0.5428571428571428,0.6118881118881119,9,1,
0,19,310,1,4,60,1,8,0.1867704280155642,197,22,0.1116751269035533,1.0,0,1,
5,18,1323,2,4,157,1,51,0.5138888888888888,93,25,0.26881720430107525,0.6,0,1,
5,18,1323,2,4,157,1,51,0.5833333333333334,93,25,0.26881720430107525,0.6,0,1,
0,8,1323,25,4,157,1,51,0.4950045413260672,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.8446866485013624,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.7475022706630337,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.9427792915531336,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.6267029972752044,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.7801998183469573,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.17438692098092642,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.4259763851044505,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.2888283378746594,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.2761126248864669,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.4713896457765668,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.5867393278837421,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.9055404178019982,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.38782924613987285,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.8337874659400545,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.6648501362397821,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.7693006357856494,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.2652134423251589,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.7584014532243415,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,3,157,1,51,0.39872842870118075,851,50,0.05875440658049354,1.0,0,1,
0,8,1323,25,4,157,1,51,0.329700272479564,851,50,0.05875440658049354,1.0,0,1,
0,4,1323,1,2,157,1,51,0.6025641025641025,27,41,1.5185185185185186,1.0,0,1,
0,19,1323,8,4,157,1,51,0.0707070707070707,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,5,157,1,51,0.08417508417508418,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,4,157,1,51,0.5942760942760943,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,5,157,1,51,0.5488215488215489,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,4,157,1,51,0.4494949494949495,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,4,157,1,51,0.4831649831649832,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,3,157,1,51,0.6717171717171717,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,4,157,1,51,0.2777777777777778,465,35,0.07526881720430108,1.0,0,1,
0,19,1323,8,0,157,1,51,0.35353535353535354,465,35,0.07526881720430108,1.0,0,1,
0,5,1323,1,1,157,1,51,0.5303030303030303,32,22,0.6875,1.0,0,1,
0,13,1323,1,2,157,1,51,0.20603015075376885,78,98,1.2564102564102564,1.0,0,1,
0,18,1323,1,2,157,1,51,0.14444444444444443,116,126,1.0862068965517242,1.0,0,1,
0,5,1323,1,1,157,1,51,0.5,32,16,0.5,1.0,0,1,
230,4,1323,3,6,157,61,51,0.7727272727272727,179,55,0.30726256983240224,0.3804347826086957,49,2,
115,4,1323,3,4,157,31,51,0.7537878787878788,179,55,0.30726256983240224,0.7217391304347827,49,3,
0,11,1323,1,2,157,1,51,0.30833333333333335,69,30,0.43478260869565216,1.0,0,1,
0,7,1323,1,2,157,1,51,0.38202247191011235,48,26,0.5416666666666666,1.0,0,1,
36,29,1323,1,0,157,8,51,0.6864406779661016,356,50,0.1404494382022472,1.0,0,1,
36,29,1323,1,0,157,8,51,0.6864406779661016,356,50,0.1404494382022472,1.0,0,1,
0,29,1323,1,5,157,1,51,0.11864406779661017,356,50,0.1404494382022472,1.0,0,1,
0,6,77,28,3,31,1,32,0.06213364595545135,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.7608440797186401,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.5603751465416178,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.45955451348182885,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.6611957796014069,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.35873388042203985,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.4232121922626026,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.8194607268464243,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.6295427901524033,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.5263774912075029,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.7280187573270809,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.2801875732708089,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.2567409144196952,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.22977725674091443,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.3305978898007034,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.3083235638921454,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.20750293083235638,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.40211019929660025,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,5,31,1,32,0.8968347010550997,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.5967174677608441,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.4935521688159437,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,4,31,1,32,0.6951934349355217,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.16412661195779601,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.18640093786635403,496,249,0.5020161290322581,1.0,0,1,
0,6,77,28,3,31,1,32,0.3810082063305979,496,249,0.5020161290322581,1.0,0,1,
0,2,216,3,3,168,1,42,0.12698412698412698,85,141,1.6588235294117648,1.0,0,1,
0,5,216,1,3,168,1,42,0.31645569620253167,51,18,0.35294117647058826,1.0,0,1,
0,4,216,1,2,168,1,42,0.4827586206896552,31,21,0.6774193548387096,1.0,0,1,
0,4,216,4,3,168,1,42,0.4496124031007752,109,111,1.018348623853211,1.0,0,1,
0,4,216,4,4,168,1,42,0.13178294573643412,109,111,1.018348623853211,1.0,0,1,
3,11,216,2,5,168,1,42,0.6761363636363636,113,39,0.34513274336283184,0.6666666666666666,0,1,
5,11,216,2,5,168,1,42,0.5738636363636364,113,39,0.34513274336283184,0.8,0,1,
0,11,216,2,4,168,1,42,0.19318181818181818,113,39,0.34513274336283184,1.0,0,1,
0,11,216,2,5,168,1,42,0.20454545454545456,113,39,0.34513274336283184,1.0,0,1,
0,8,216,3,4,168,1,42,0.6911764705882353,76,94,1.236842105263158,1.0,0,1,
0,8,216,3,4,168,1,42,0.6911764705882353,76,94,1.236842105263158,1.0,0,1,
0,8,216,3,2,168,1,42,0.16176470588235295,76,94,1.236842105263158,1.0,0,1,
0,16,216,1,4,168,1,42,0.19823788546255505,172,31,0.18023255813953487,1.0,0,1,
0,3,216,1,2,168,1,42,0.6376811594202898,17,43,2.5294117647058822,1.0,0,1,
0,7,216,1,2,168,1,42,0.384,35,78,2.2285714285714286,1.0,0,1,
0,2,216,1,2,168,1,42,0.625,13,37,2.8461538461538463,1.0,0,1,
0,10,216,3,4,168,1,42,0.12222222222222222,199,27,0.135678391959799,1.0,0,1,
3,10,216,3,4,168,1,42,0.9851851851851852,199,27,0.135678391959799,0.6666666666666666,0,1,
3,10,216,3,4,168,1,42,0.9407407407407408,199,27,0.135678391959799,0.6666666666666666,0,1,
0,10,216,3,5,168,1,42,0.42962962962962964,199,27,0.135678391959799,1.0,0,1,
0,10,216,3,5,168,1,42,0.15925925925925927,199,27,0.135678391959799,1.0,0,1,
0,9,216,1,3,168,1,42,0.3917525773195876,66,19,0.2878787878787879,1.0,0,1,
0,2,216,1,3,168,1,42,0.64,24,19,0.7916666666666666,1.0,0,1,
0,3,216,2,2,168,1,42,0.43529411764705883,31,43,1.3870967741935485,1.0,0,1,
0,8,216,4,5,168,1,42,0.1282051282051282,194,39,0.20103092783505155,1.0,0,1,
0,3,216,2,3,168,1,42,0.33707865168539325,50,24,0.48,1.0,0,1,
0,10,216,4,2,168,1,42,0.23015873015873015,78,19,0.24358974358974358,1.0,0,1,
0,38,216,1,4,168,1,42,0.06568144499178982,434,88,0.20276497695852536,1.0,0,1,
0,4,216,1,1,168,1,42,0.4897959183673469,23,16,0.6956521739130435,1.0,0,1,
0,0,216,1,0,168,1,42,0.8928571428571429,4,22,5.5,1.0,0,1,
0,10,216,1,2,168,1,42,0.3076923076923077,55,22,0.4,1.0,0,1,
0,8,216,4,3,168,1,42,0.7875457875457875,194,39,0.20103092783505155,1.0,0,1,
0,8,216,4,3,168,1,42,0.9230769230769231,194,39,0.20103092783505155,1.0,0,1,
0,0,216,1,0,168,1,42,0.9,4,23,5.75,1.0,0,1,
0,20,71,1,1,44,1,17,0.1953125,76,16,0.21052631578947367,1.0,0,1,
0,19,71,14,3,44,1,17,0.07086614173228346,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.8641732283464567,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.8267716535433071,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.6712598425196851,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.7125984251968503,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.59251968503937,358,64,0.1787709497206704,1.0,0,1,
0,5,71,1,2,44,1,17,0.6170212765957447,21,16,0.7619047619047619,1.0,0,1,
0,19,71,14,3,44,1,17,0.9015748031496063,358,64,0.1787709497206704,1.0,0,1,
0,5,71,1,2,44,1,17,0.6170212765957447,21,16,0.7619047619047619,1.0,0,1,
0,19,71,14,3,44,1,17,0.9429133858267716,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.6338582677165354,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.7874015748031497,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.5137795275590551,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.5531496062992126,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,3,44,1,17,0.75,358,64,0.1787709497206704,1.0,0,1,
0,19,71,14,4,44,1,17,0.9803149606299213,358,64,0.1787709497206704,1.0,0,1,
9,9,1,1,0,9,1,2,0.7370517928286853,180,46,0.25555555555555554,1.0,0,1,
37,9,1,1,10,9,11,2,0.5219123505976095,180,46,0.25555555555555554,0.6216216216216216,14,1,
48,76,1116,4,0,517,13,109,0.961760083813515,1476,157,0.10636856368563685,1.0,0,1,
59,76,1116,4,4,517,17,109,0.5678365636458879,1476,157,0.10636856368563685,0.1016949152542373,0,1,
0,76,1116,4,6,517,1,109,0.871765322158198,1476,157,0.10636856368563685,1.0,0,1,
11,76,1116,4,4,517,2,109,0.30591932949188055,1476,157,0.10636856368563685,0.36363636363636365,0,1,
22,76,1116,4,4,517,3,109,0.3101100052383447,1476,157,0.10636856368563685,0.36363636363636365,0,0,
55,76,1116,4,0,517,13,109,0.6705081194342588,1476,157,0.10636856368563685,1.0,0,1,
52,76,1116,4,6,517,11,109,0.19486642221058145,1476,157,0.10636856368563685,0.28846153846153844,0,1,
70,76,1116,4,6,517,6,109,0.44421162912519646,1476,157,0.10636856368563685,0.12857142857142856,0,1,
28,76,1116,4,8,517,9,109,0.8711367207962284,1476,157,0.10636856368563685,0.4642857142857143,0,1,
55,76,1116,4,6,517,13,109,0.6610790990047145,1476,157,0.10636856368563685,0.41818181818181815,0,1,
26,76,1116,4,6,517,4,109,0.606076479832373,1476,157,0.10636856368563685,0.15384615384615385,0,1,
0,76,1116,4,12,517,1,109,0.32949188056574125,1476,157,0.10636856368563685,1.0,0,1,
9,76,1116,4,6,517,3,109,0.6830801466736511,1476,157,0.10636856368563685,0.4444444444444444,4,1,
14,11,1116,1,5,517,2,109,0.8412698412698413,131,23,0.17557251908396945,0.7142857142857143,0,1,
0,11,1116,1,6,517,1,109,0.2698412698412698,131,23,0.17557251908396945,1.0,0,1,
0,11,1116,1,6,517,1,109,0.23809523809523808,131,23,0.17557251908396945,1.0,0,1,
64,32,1116,2,6,517,14,109,0.7446457990115322,461,50,0.10845986984815618,0.140625,0,1,
14,32,1116,2,4,517,3,109,0.8780889621087314,461,50,0.10845986984815618,0.6428571428571429,8,1,
0,16,1116,1,2,517,1,109,0.34375,82,21,0.25609756097560976,1.0,0,1,
0,16,1116,1,2,517,1,109,0.328125,82,21,0.25609756097560976,1.0,0,1,
0,16,1116,1,2,517,1,109,0.3359375,82,21,0.25609756097560976,1.0,0,1,
42,5,1116,1,0,517,10,109,0.9626556016597511,147,56,0.38095238095238093,1.0,0,1,
0,3,1116,1,2,517,1,109,0.32575757575757575,82,31,0.3780487804878049,1.0,0,1,
0,9,1116,3,2,517,1,109,0.19148936170212766,160,34,0.2125,1.0,0,1,
0,9,1116,3,4,517,1,109,0.31063829787234043,160,34,0.2125,1.0,0,1,
0,9,1116,3,0,517,1,109,0.4,160,34,0.2125,1.0,0,1,
0,9,1116,3,0,517,1,109,0.4,160,34,0.2125,1.0,0,1,
0,9,1116,3,0,517,1,109,0.9574468085106383,160,34,0.2125,1.0,0,1,
0,9,1116,3,0,517,1,109,0.9404255319148936,160,34,0.2125,1.0,0,1,
20,20,1116,3,8,517,4,109,0.1619047619047619,440,120,0.2727272727272727,0.6,0,1,
20,20,1116,3,0,517,4,109,0.7873015873015873,440,120,0.2727272727272727,1.0,0,1,
72,20,1116,3,8,517,19,109,0.7087301587301588,440,120,0.2727272727272727,0.1111111111111111,0,0,
0,20,1116,3,5,517,1,109,0.39206349206349206,440,120,0.2727272727272727,1.0,0,1,
0,20,1116,3,0,517,1,109,0.4380952380952381,440,120,0.2727272727272727,1.0,0,1,
