F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
23,11,800,1,0,45,5,2,0.6946564885496184,268,105,0.3917910447761194,1.0,0,1,
16,11,800,1,8,45,5,2,0.8804071246819338,268,105,0.3917910447761194,0.5645833333333333,28,1,
23,10,4916,1,16,684,4,65,0.8342857142857143,120,25,0.20833333333333334,0.043478260869565216,11,1,
9,14,4916,1,8,684,1,65,0.84,240,40,0.16666666666666666,0.5555555555555556,0,1,
7,8,4916,1,8,684,1,65,0.3141025641025641,103,24,0.23300970873786409,0.7142857142857143,0,1,
16,8,4916,1,24,684,6,65,0.47435897435897434,103,24,0.23300970873786409,0.6875,0,1,
5,8,4916,1,8,684,3,65,0.9230769230769231,103,24,0.23300970873786409,0.8,3,1,
3,11,4916,1,8,684,1,65,0.9158878504672897,67,18,0.26865671641791045,0.6666666666666666,0,1,
4,11,4916,1,8,684,1,65,0.9626168224299065,67,18,0.26865671641791045,0.5,1,1,
120,4,4916,1,20,684,51,65,0.6155778894472361,289,35,0.12110726643598616,0.4083333333333333,83,1,
3,33,4916,1,8,684,1,65,0.8940809968847352,246,18,0.07317073170731707,0.6666666666666666,0,1,
3,33,4916,1,8,684,1,65,0.9096573208722741,246,18,0.07317073170731707,0.6666666666666666,1,2,
0,178,4916,1,6,684,1,65,0.041837198726693954,1617,224,0.13852813852813853,1.0,0,1,
7,5,4916,1,8,684,3,65,0.9306930693069307,61,23,0.3770491803278688,0.42857142857142855,0,1,
9,5,4916,1,8,684,3,65,0.7425742574257426,61,23,0.3770491803278688,0.3333333333333333,7,1,
0,7,56,1,3,9,1,4,0.35789473684210527,46,33,0.717391304347826,1.0,0,1,
28,178,4916,1,20,684,15,65,0.5170532060027285,1617,224,0.13852813852813853,0.5357142857142857,0,1,
3,178,4916,1,0,684,1,65,0.7926330150068213,1617,224,0.13852813852813853,1.0,0,1,
16,178,4916,1,0,684,10,65,0.8763074124602092,1617,224,0.13852813852813853,1.0,3,1,
6,178,4916,1,0,684,4,65,0.8931332423829014,1617,224,0.13852813852813853,1.0,0,1,
6,178,4916,1,0,684,4,65,0.8885857207821737,1617,224,0.13852813852813853,1.0,0,1,
6,178,4916,1,0,684,4,65,0.8863119599818099,1617,224,0.13852813852813853,1.0,0,1,
3,178,4916,1,0,684,1,65,0.7698954070031833,1617,224,0.13852813852813853,1.0,0,1,
9,178,4916,1,0,684,3,65,0.7698954070031833,1617,224,0.13852813852813853,1.0,0,1,
16,178,4916,1,0,684,10,65,0.25056844020009095,1617,224,0.13852813852813853,1.0,3,1,
9,178,4916,1,0,684,3,65,0.5629831741700773,1617,224,0.13852813852813853,1.0,0,1,
26,178,4916,1,0,684,11,65,0.7412460209185994,1617,224,0.13852813852813853,1.0,0,1,
3,178,4916,1,0,684,1,65,0.12914961346066395,1617,224,0.13852813852813853,1.0,0,1,
16,178,4916,1,0,684,10,65,0.31377899045020463,1617,224,0.13852813852813853,1.0,3,1,
16,178,4916,1,0,684,10,65,0.34697589813551616,1617,224,0.13852813852813853,1.0,3,1,
16,178,4916,1,0,684,10,65,0.28240109140518416,1617,224,0.13852813852813853,1.0,3,1,
50,7,4916,1,0,684,11,65,0.5922077922077922,253,47,0.1857707509881423,1.0,0,1,
24,7,4916,1,0,684,6,65,0.7688311688311689,253,47,0.1857707509881423,1.0,0,1,
24,7,4916,1,0,684,6,65,0.7818181818181819,253,47,0.1857707509881423,1.0,0,1,
38,7,4916,1,0,684,10,65,0.16623376623376623,253,47,0.1857707509881423,1.0,25,1,
18,133,4916,1,0,684,3,65,0.9962039045553145,1498,122,0.0814419225634179,1.0,0,1,
0,7,4916,1,4,684,1,65,0.296875,137,24,0.17518248175182483,1.0,0,1,
51,12,4916,1,0,684,20,65,0.5069444444444444,197,46,0.233502538071066,1.0,0,1,
14,20,4916,1,8,684,3,65,0.5604395604395604,251,28,0.11155378486055777,0.07142857142857142,5,1,
25,58,794,1,9,179,9,12,0.542713567839196,461,30,0.0650759219088937,0.5507692307692308,11,1,
0,13,908,3,11,141,1,19,0.6167146974063401,279,19,0.06810035842293907,1.0,0,1,
16,3,908,1,8,141,9,19,0.7468354430379747,46,22,0.4782608695652174,0.125,18,1,
11,21,908,3,12,141,4,19,0.9217948717948717,610,42,0.06885245901639345,0.2727272727272727,4,1,
0,3,908,1,8,141,1,19,0.18579234972677597,108,25,0.23148148148148148,1.0,0,1,
25,58,794,1,9,179,9,12,0.542713567839196,461,30,0.0650759219088937,0.5507692307692308,11,1,
25,58,794,1,9,179,9,12,0.542713567839196,461,30,0.0650759219088937,0.5507692307692308,11,1,
6,13,908,1,8,141,4,19,0.916030534351145,82,30,0.36585365853658536,0.3333333333333333,0,1,
45,18,333,1,0,26,13,3,0.14173228346456693,550,58,0.10545454545454545,1.0,0,1,
45,18,333,1,0,26,13,3,0.14960629921259844,550,58,0.10545454545454545,1.0,0,1,
32,18,333,1,0,26,9,3,0.7230971128608924,550,58,0.10545454545454545,1.0,0,0,
39,18,333,1,0,26,10,3,0.6404199475065617,550,58,0.10545454545454545,1.0,0,1,
34,18,333,1,0,26,9,3,0.4973753280839895,550,58,0.10545454545454545,1.0,0,1,
21,18,333,1,0,26,5,3,0.5748031496062992,550,58,0.10545454545454545,1.0,14,1,
21,18,333,1,0,26,5,3,0.5813648293963255,550,58,0.10545454545454545,1.0,14,1,
54,1,59,1,0,1,14,1,0.45930232558139533,77,61,0.7922077922077922,1.0,47,1,
54,1,59,1,8,1,14,1,0.46511627906976744,77,61,0.7922077922077922,0.2037037037037037,47,1,
54,1,59,1,8,1,14,1,0.47093023255813954,77,61,0.7922077922077922,0.2222222222222222,47,1,
54,1,59,1,8,1,14,1,0.47674418604651164,77,61,0.7922077922077922,0.24074074074074073,47,1,
54,1,59,1,8,1,14,1,0.4883720930232558,77,61,0.7922077922077922,0.2777777777777778,47,1,
270,1,59,1,10,1,66,1,0.786046511627907,77,61,0.7922077922077922,0.07160493827160494,47,0,
9,1,13,1,0,1,1,1,0.9130434782608695,19,41,2.1578947368421053,1.0,5,1,
19,1,25,1,0,1,8,1,0.7529411764705882,35,41,1.1714285714285715,1.0,21,1,
18,1,24,1,0,1,8,1,0.759493670886076,33,35,1.0606060606060606,1.0,19,1,
19,1,25,1,0,1,8,1,0.7407407407407407,35,35,1.0,1.0,21,1,
20,1,26,1,0,1,8,1,0.7317073170731707,36,35,0.9722222222222222,1.0,24,1,
17,2,38,1,0,2,4,1,0.875,47,59,1.2553191489361701,1.0,0,1,
17,2,38,1,0,2,4,1,0.575,47,59,1.2553191489361701,1.0,13,1,
24,1,30,1,0,1,10,1,0.6842105263157895,36,45,1.25,1.0,27,1,
10,1,14,1,0,1,2,1,0.8769230769230769,21,36,1.7142857142857142,1.0,7,1,
43,14,412,4,0,37,4,11,0.5517241379310345,293,62,0.21160409556313994,1.0,0,1,
0,14,412,4,14,37,1,11,0.5738916256157636,293,62,0.21160409556313994,1.0,0,1,
0,14,412,4,14,37,1,11,0.6009852216748769,293,62,0.21160409556313994,1.0,0,1,
0,14,412,4,12,37,1,11,0.6551724137931034,293,62,0.21160409556313994,1.0,0,1,
5,2,412,1,8,37,2,11,0.703125,30,22,0.7333333333333333,0.6,0,1,
0,5,412,2,0,37,1,11,0.6191646191646192,342,23,0.06725146198830409,1.0,0,1,
27,6,110,1,0,12,7,3,0.273542600896861,157,29,0.18471337579617833,1.0,0,1,
27,6,110,1,0,12,7,3,0.8475336322869955,157,29,0.18471337579617833,1.0,0,1,
10,7,56,1,12,9,3,4,0.9368421052631579,46,33,0.717391304347826,0.7,6,1,
14,1,17,1,16,1,4,1,0.7571428571428571,28,34,1.2142857142857142,0.5428571428571428,14,1,
3,21,1225,1,8,260,1,26,0.6366279069767442,214,75,0.35046728971962615,0.6666666666666666,0,1,
3,21,1225,1,8,260,1,26,0.6511627906976745,214,75,0.35046728971962615,0.6666666666666666,0,1,
0,21,1225,1,7,260,1,26,0.26744186046511625,214,75,0.35046728971962615,1.0,0,1,
37,6,1225,1,8,260,14,26,0.634020618556701,127,36,0.28346456692913385,0.6216216216216216,53,1,
4,33,1225,1,8,260,2,26,0.22408963585434175,219,53,0.2420091324200913,0.625,0,1,
14,33,1225,1,10,260,3,26,0.6708683473389355,219,53,0.2420091324200913,0.2857142857142857,0,0,
6,33,1225,1,0,260,2,26,0.6666666666666666,219,53,0.2420091324200913,1.0,0,1,
3,33,1225,1,8,260,1,26,0.7843137254901961,219,53,0.2420091324200913,0.6666666666666666,0,1,
3,33,1225,1,8,260,1,26,0.6050420168067226,219,53,0.2420091324200913,0.6666666666666666,0,1,
3,33,1225,1,8,260,1,26,0.5154061624649859,219,53,0.2420091324200913,0.6666666666666666,0,1,
0,33,1225,1,8,260,1,26,0.6470588235294118,219,53,0.2420091324200913,1.0,0,1,
13,35,665,1,8,155,5,16,0.8380462724935732,258,66,0.2558139534883721,0.5629370629370629,2,1,
84,16,1259,1,20,123,38,27,0.5903083700440529,382,21,0.0549738219895288,0.4166666666666667,57,1,
0,1,1259,1,6,123,1,27,0.8431372549019608,17,29,1.7058823529411764,1.0,0,1,
14,9,1259,1,12,123,1,27,0.8011695906432749,126,21,0.16666666666666666,0.2857142857142857,6,1,
10,16,1431,1,12,151,5,22,0.4060324825986079,335,28,0.08358208955223881,0.5,0,1,
17,9,1431,1,8,151,4,22,0.30416666666666664,155,18,0.11612903225806452,0.7058823529411765,0,1,
34,9,1431,1,8,151,7,22,0.275,155,18,0.11612903225806452,0.22058823529411764,0,0,
17,9,1431,1,8,151,4,22,0.3,155,18,0.11612903225806452,0.6470588235294118,0,1,
16,9,1431,1,8,151,5,22,0.775,155,18,0.11612903225806452,0.75,0,1,
32,9,1431,1,8,151,9,22,0.7479166666666667,155,18,0.11612903225806452,0.25,0,0,
16,9,1431,1,8,151,5,22,0.7708333333333334,155,18,0.11612903225806452,0.6875,0,1,
30,9,1431,1,8,151,7,22,0.4,155,18,0.11612903225806452,0.25,0,0,
28,9,1431,1,8,151,9,22,0.8604166666666667,155,18,0.11612903225806452,0.2857142857142857,0,0,
30,9,1431,1,8,151,7,22,0.6333333333333333,155,18,0.11612903225806452,0.25,0,0,
17,9,1431,1,8,151,4,22,0.5375,155,18,0.11612903225806452,0.7058823529411765,18,1,
34,9,1431,1,8,151,7,22,0.5083333333333333,155,18,0.11612903225806452,0.22058823529411764,18,0,
17,9,1431,1,8,151,4,22,0.5333333333333333,155,18,0.11612903225806452,0.6470588235294118,18,1,
119,19,1431,1,20,151,22,22,0.6141935483870967,606,79,0.13036303630363036,0.9411764705882353,0,1,
119,19,1431,1,32,151,22,22,0.43612903225806454,606,79,0.13036303630363036,0.2689075630252101,0,1,
68,19,1431,1,18,151,13,22,0.9064516129032258,606,79,0.13036303630363036,0.34558823529411764,0,0,
10,19,1431,1,16,151,2,22,0.8,606,79,0.13036303630363036,0.4,0,1,
67,19,1431,1,16,151,10,22,0.7174193548387097,606,79,0.13036303630363036,0.44776119402985076,26,1,
9,17,1431,4,8,151,5,22,0.4662004662004662,307,46,0.1498371335504886,0.3333333333333333,0,1,
9,17,1431,4,8,151,5,22,0.4219114219114219,307,46,0.1498371335504886,0.3333333333333333,0,1,
3,17,1431,4,4,151,1,22,0.5431235431235432,307,46,0.1498371335504886,0.3333333333333333,0,1,
12,4,1431,1,0,151,2,22,0.8974358974358975,49,19,0.3877551020408163,1.0,0,1,
5,4,1431,1,8,151,2,22,0.7307692307692307,49,19,0.3877551020408163,0.6,3,1,
15,51,841,4,8,66,5,6,0.7218274111675127,777,48,0.06177606177606178,0.06666666666666667,0,1,
8,51,841,4,8,66,7,6,0.3096446700507614,777,48,0.06177606177606178,0.25,0,1,
11,51,841,4,0,66,7,6,0.8040609137055837,777,48,0.06177606177606178,1.0,0,1,
11,51,841,4,12,66,7,6,0.8111675126903554,777,48,0.06177606177606178,0.6363636363636364,0,1,
8,2,220,1,12,39,1,14,0.7654320987654321,33,38,1.1515151515151516,0.375,2,1,
26,1,1104,3,16,199,7,27,0.3967391304347826,102,58,0.5686274509803921,0.6923076923076923,0,1,
0,1,1104,3,12,199,1,27,0.5489130434782609,102,58,0.5686274509803921,1.0,0,1,
7,20,1104,1,8,199,3,27,0.455026455026455,121,43,0.35537190082644626,0.6285714285714287,0,1,
18,20,1104,1,8,199,5,27,0.3915343915343915,121,43,0.35537190082644626,0.4444444444444444,1,0,
36,13,1104,1,8,199,10,27,0.4722222222222222,151,34,0.2251655629139073,0.3055555555555556,1,0,
0,43,1104,1,4,199,1,27,0.166189111747851,230,71,0.30869565217391304,1.0,0,1,
3,15,1104,1,8,199,1,27,0.9324324324324325,90,35,0.3888888888888889,0.6666666666666666,0,1,
3,15,1104,1,8,199,1,27,0.9662162162162162,90,35,0.3888888888888889,0.6666666666666666,1,1,
0,11,846,1,4,194,1,22,0.09210526315789473,80,122,1.525,1.0,0,1,
0,5,846,1,4,194,1,22,0.19834710743801653,41,66,1.6097560975609757,1.0,0,1,
0,9,846,1,4,194,1,22,0.12209302325581395,59,93,1.576271186440678,1.0,0,1,
0,5,846,1,4,194,1,22,0.19658119658119658,41,62,1.5121951219512195,1.0,0,1,
0,3,846,1,4,194,1,22,0.25,33,36,1.0909090909090908,1.0,0,1,
0,3,846,1,4,194,1,22,0.25,33,36,1.0909090909090908,1.0,0,1,
0,12,846,1,4,194,1,22,0.08018867924528301,80,104,1.3,1.0,0,1,
0,12,846,1,4,194,1,22,0.08018867924528301,80,104,1.3,1.0,0,1,
18,7,846,1,8,194,3,22,0.8299319727891157,102,20,0.19607843137254902,0.9444444444444444,27,1,
18,7,846,1,0,194,3,22,0.7687074829931972,102,20,0.19607843137254902,1.0,27,1,
0,14,846,1,5,194,1,22,0.07835820895522388,116,120,1.0344827586206897,1.0,0,1,
0,14,846,1,5,194,1,22,0.07835820895522388,116,120,1.0344827586206897,1.0,0,1,
0,15,846,1,4,194,1,22,0.07364341085271318,87,142,1.632183908045977,1.0,0,1,
0,15,846,1,4,194,1,22,0.07364341085271318,87,142,1.632183908045977,1.0,0,1,
3,6,846,1,8,194,1,22,0.9703703703703703,54,61,1.1296296296296295,0.6666666666666666,0,1,
0,6,846,1,5,194,1,22,0.14074074074074075,54,61,1.1296296296296295,1.0,0,1,
0,6,846,1,5,194,1,22,0.14074074074074075,54,61,1.1296296296296295,1.0,0,1,
8,10,846,1,8,194,2,22,0.9333333333333333,69,99,1.434782608695652,0.25,0,1,
8,10,846,1,8,194,2,22,0.9333333333333333,69,99,1.434782608695652,0.5714285714285714,0,1,
0,10,846,1,4,194,1,22,0.10256410256410256,69,99,1.434782608695652,1.0,0,1,
0,7,846,1,4,194,1,22,0.0967741935483871,50,88,1.76,1.0,0,1,
0,15,846,1,4,194,1,22,0.07063197026022305,91,148,1.6263736263736264,1.0,0,1,
0,15,846,1,4,194,1,22,0.07063197026022305,91,148,1.6263736263736264,1.0,0,1,
0,44,846,1,12,194,1,22,0.8402974504249292,338,279,0.8254437869822485,1.0,0,1,
6,44,846,1,0,194,2,22,0.9504249291784702,338,279,0.8254437869822485,1.0,0,1,
41,44,846,1,0,194,11,22,0.32152974504249293,338,279,0.8254437869822485,1.0,0,1,
0,44,846,1,5,194,1,22,0.024079320113314446,338,279,0.8254437869822485,1.0,0,1,
0,3,846,1,3,194,1,22,0.5925925925925926,22,23,1.0454545454545454,1.0,0,1,
0,44,846,1,5,194,1,22,0.024079320113314446,338,279,0.8254437869822485,1.0,0,1,
49,6,846,1,0,194,9,22,0.6218905472636815,118,45,0.3813559322033898,1.0,78,1,
49,6,846,1,0,194,9,22,0.5771144278606966,118,45,0.3813559322033898,1.0,78,1,
0,3,846,1,5,194,1,22,0.24050632911392406,47,19,0.40425531914893614,1.0,0,1,
46,8,420,2,12,86,3,19,0.9558823529411765,202,25,0.12376237623762376,0.8478260869565217,0,1,
56,8,420,2,16,86,3,19,0.6323529411764706,202,25,0.12376237623762376,0.21428571428571427,0,0,
28,8,420,2,8,86,2,19,0.7132352941176471,202,25,0.12376237623762376,0.9285714285714286,0,1,
46,8,420,2,12,86,3,19,0.7536764705882353,202,25,0.12376237623762376,0.08695652173913043,0,1,
0,8,420,2,15,86,1,19,0.8492647058823529,202,25,0.12376237623762376,1.0,0,1,
14,3,420,1,8,86,3,19,0.5388888888888889,42,35,0.8333333333333334,0.14285714285714285,0,0,
10,3,120,1,8,17,3,5,0.5043478260869565,77,23,0.2987012987012987,0.8,0,1,
18,39,1087,1,8,55,5,2,0.9377431906614786,1332,395,0.29654654654654655,0.7222222222222222,11,1,
35,39,1087,1,12,55,11,2,0.4491384102279044,1332,395,0.29654654654654655,0.17142857142857143,0,1,
26,39,1087,1,12,55,8,2,0.4819344080044469,1332,395,0.29654654654654655,0.23076923076923078,0,1,
32,39,1087,1,12,55,10,2,0.5080600333518621,1332,395,0.29654654654654655,0.1875,0,1,
26,39,1087,1,12,55,8,2,0.5386325736520289,1332,395,0.29654654654654655,0.23076923076923078,0,1,
23,39,1087,1,12,55,10,2,0.5647581989994441,1332,395,0.29654654654654655,0.2608695652173913,0,1,
38,39,1087,1,12,55,12,2,0.5886603668704836,1332,395,0.29654654654654655,0.15789473684210525,0,1,
57,39,1087,1,12,55,18,2,0.6236798221234019,1332,395,0.29654654654654655,0.10526315789473684,0,1,
44,39,1087,1,12,55,14,2,0.6725958866036688,1332,395,0.29654654654654655,0.13636363636363635,0,1,
38,39,1087,1,12,55,12,2,0.7120622568093385,1332,395,0.29654654654654655,0.15789473684210525,0,1,
32,39,1087,1,12,55,10,2,0.7470817120622568,1332,395,0.29654654654654655,0.1875,0,1,
29,39,1087,1,12,55,9,2,0.7776542523624236,1332,395,0.29654654654654655,0.20689655172413793,0,1,
44,39,1087,1,12,55,14,2,0.8060033351862146,1332,395,0.29654654654654655,0.13636363636363635,0,1,
106,39,1087,1,12,55,35,2,0.8454697053918844,1332,395,0.29654654654654655,0.05660377358490566,0,1,
18,39,1087,1,12,55,5,2,0.9316286826014453,1332,395,0.29654654654654655,0.3333333333333333,11,1,
13,39,1087,1,16,55,3,2,0.2112284602556976,1332,395,0.29654654654654655,0.3076923076923077,0,1,
13,39,1087,1,16,55,3,2,0.22790439132851584,1332,395,0.29654654654654655,0.3076923076923077,0,1,
3,39,1087,1,8,55,1,2,0.09171762090050027,1332,395,0.29654654654654655,0.6666666666666666,0,1,
3,39,1087,1,8,55,1,2,0.1406336853807671,1332,395,0.29654654654654655,0.6666666666666666,0,1,
13,39,1087,1,12,55,3,2,0.11395219566425792,1332,395,0.29654654654654655,0.6267806267806268,0,1,
6,39,1087,1,8,55,2,2,0.13007226236798222,1332,395,0.29654654654654655,0.6333333333333333,0,1,
13,39,1087,1,12,55,3,2,0.17565314063368537,1332,395,0.29654654654654655,0.6267806267806268,0,1,
13,39,1087,1,12,55,3,2,0.19232907170650362,1332,395,0.29654654654654655,0.6267806267806268,0,1,
13,39,1087,1,12,55,3,2,0.22568093385214008,1332,395,0.29654654654654655,0.6267806267806268,0,1,
8,39,1087,1,10,55,4,2,0.2423568649249583,1332,395,0.29654654654654655,0.6375,0,1,
13,39,1087,1,12,55,3,2,0.25514174541411894,1332,395,0.29654654654654655,0.6267806267806268,0,1,
23,39,1087,1,10,55,10,2,0.5619788771539744,1332,395,0.29654654654654655,0.5903890160183066,0,1,
32,39,1087,1,11,55,10,2,0.7443023902167871,1332,395,0.29654654654654655,0.5802364864864865,0,1,
18,39,1087,1,10,55,5,2,0.9288493607559756,1332,395,0.29654654654654655,0.5815972222222222,11,1,
35,16,1087,1,0,55,9,2,0.4903536977491961,452,145,0.32079646017699115,1.0,0,1,
35,16,1087,1,0,55,9,2,0.4565916398713826,452,145,0.32079646017699115,1.0,0,1,
35,16,1087,1,0,55,9,2,0.4742765273311897,452,145,0.32079646017699115,1.0,0,1,
67,16,1087,1,0,55,17,2,0.9228295819935691,452,145,0.32079646017699115,1.0,0,1,
7,16,1087,1,8,55,3,2,0.3553054662379421,452,145,0.32079646017699115,0.5952380952380952,0,1,
16,16,1087,1,8,55,5,2,0.6736334405144695,452,145,0.32079646017699115,0.5645833333333333,0,1,
4,16,1087,1,8,55,1,2,0.9935691318327974,452,145,0.32079646017699115,0.625,6,1,
43,6,165,1,0,13,14,5,0.4810126582278481,156,39,0.25,1.0,45,1,
16,7,222,1,0,32,4,17,0.875,61,22,0.36065573770491804,1.0,9,1,
25,2,222,1,0,32,9,17,0.6,57,21,0.3684210526315789,1.0,15,1,
0,6,35,1,4,12,1,2,0.1926605504587156,40,54,1.35,1.0,0,1,
0,6,35,1,4,12,1,2,0.1523809523809524,37,53,1.4324324324324325,1.0,0,1,
30,27,489,1,8,31,9,2,0.8216818642350557,664,275,0.4141566265060241,0.5,0,1,
30,27,489,1,12,31,9,2,0.806484295845998,664,275,0.4141566265060241,0.2,0,1,
29,27,489,1,12,31,9,2,0.8601823708206687,664,275,0.4141566265060241,0.20689655172413793,0,1,
13,27,489,1,16,31,3,2,0.3728470111448835,664,275,0.4141566265060241,0.3076923076923077,0,1,
13,27,489,1,16,31,3,2,0.403242147922999,664,275,0.4141566265060241,0.3076923076923077,0,1,
30,27,489,1,0,31,9,2,0.8277608915906788,664,275,0.4141566265060241,1.0,0,1,
3,27,489,1,8,31,1,2,0.15501519756838905,664,275,0.4141566265060241,0.6666666666666666,0,1,
3,27,489,1,8,31,1,2,0.24417426545086118,664,275,0.4141566265060241,0.6666666666666666,0,1,
13,27,489,1,12,31,3,2,0.1955420466058764,664,275,0.4141566265060241,0.6267806267806268,0,1,
6,27,489,1,8,31,2,2,0.22492401215805471,664,275,0.4141566265060241,0.6333333333333333,0,1,
13,27,489,1,12,31,3,2,0.3080040526849038,664,275,0.4141566265060241,0.6267806267806268,0,1,
13,27,489,1,12,31,3,2,0.3383991894630192,664,275,0.4141566265060241,0.6267806267806268,0,1,
13,27,489,1,12,31,3,2,0.36879432624113473,664,275,0.4141566265060241,0.6267806267806268,0,1,
13,27,489,1,12,31,3,2,0.39918946301925023,664,275,0.4141566265060241,0.6267806267806268,0,1,
8,27,489,1,10,31,4,2,0.42958459979736574,664,275,0.4141566265060241,0.6375,0,1,
13,27,489,1,12,31,3,2,0.45288753799392095,664,275,0.4141566265060241,0.6267806267806268,2,1,
13,4,489,1,0,31,3,2,0.7266187050359713,77,49,0.6363636363636364,1.0,31,1,
0,18,148,1,4,31,1,4,0.05818181818181818,98,143,1.4591836734693877,1.0,0,1,
6,8,148,1,0,31,2,4,0.8592592592592593,62,51,0.8225806451612904,1.0,0,1,
0,8,148,1,5,31,1,4,0.11851851851851852,62,51,0.8225806451612904,1.0,0,1,
26,3,148,1,10,31,6,4,0.29714285714285715,103,43,0.4174757281553398,0.07692307692307693,0,1,
14,3,148,1,0,31,3,4,0.7485714285714286,103,43,0.4174757281553398,1.0,10,1,
34,27,558,1,12,31,11,2,0.8625235404896422,737,277,0.3758480325644505,0.17647058823529413,0,1,
13,27,558,1,16,31,3,2,0.3455743879472693,737,277,0.3758480325644505,0.3076923076923077,0,1,
13,27,558,1,16,31,3,2,0.3738229755178908,737,277,0.3758480325644505,0.3076923076923077,0,1,
3,27,558,1,8,31,1,2,0.1431261770244821,737,277,0.3758480325644505,0.6666666666666666,0,1,
3,27,558,1,8,31,1,2,0.22598870056497175,737,277,0.3758480325644505,0.6666666666666666,0,1,
13,27,558,1,12,31,3,2,0.1807909604519774,737,277,0.3758480325644505,0.6267806267806268,0,1,
6,27,558,1,8,31,2,2,0.2080979284369115,737,277,0.3758480325644505,0.6333333333333333,0,1,
13,27,558,1,12,31,3,2,0.2853107344632768,737,277,0.3758480325644505,0.6267806267806268,0,1,
13,27,558,1,12,31,3,2,0.3135593220338983,737,277,0.3758480325644505,0.6267806267806268,0,1,
13,27,558,1,12,31,3,2,0.3418079096045198,737,277,0.3758480325644505,0.6267806267806268,0,1,
13,27,558,1,12,31,3,2,0.3700564971751412,737,277,0.3758480325644505,0.6267806267806268,0,1,
8,27,558,1,10,31,4,2,0.3983050847457627,737,277,0.3758480325644505,0.6375,0,1,
13,27,558,1,12,31,3,2,0.4199623352165725,737,277,0.3758480325644505,0.6267806267806268,2,1,
46,4,558,1,0,31,11,2,0.6833333333333333,118,49,0.4152542372881356,1.0,0,1,
46,4,558,1,0,31,11,2,0.6055555555555555,118,49,0.4152542372881356,1.0,0,1,
15,4,558,1,0,31,3,2,0.9277777777777778,118,49,0.4152542372881356,1.0,33,1,
